frame,class,confidence,x1,y1,x2,y2
2095,person,0.7461405396461487,306.96973,0.14228058,440.80695,167.00748
2096,person,0.6173916459083557,304.94537,0.5158615,440.91986,169.56332
2097,person,0.695010781288147,304.24173,0.42287445,447.258,166.40802
2097,person,0.28526750206947327,593.9935,167.94968,610.38794,185.24251
2098,person,0.7008522152900696,302.61093,0.36988068,444.6563,160.58557
2099,person,0.800356924533844,267.6196,0.20916748,442.38696,162.80682
2100,person,0.8409985303878784,261.69138,0.17693329,440.8642,168.90323
2101,person,0.7599506378173828,259.59265,0.76976776,439.04944,167.38455
2102,person,0.8622971773147583,254.78699,0.0,436.82376,159.52336
2104,person,0.6251646280288696,249.44208,0.9324188,430.6361,150.10583
2105,person,0.6383875608444214,247.55737,0.42658997,429.6993,160.74487
2106,person,0.7601785063743591,243.78665,0.58794403,426.3426,169.97604
2107,person,0.28617092967033386,241.01035,0.8531265,426.08447,172.93677
2109,person,0.9397668838500977,159.9538,0.75271606,487.8039,261.64755
2110,person,0.9374163746833801,159.93991,0.7752228,487.90677,261.594
2111,person,0.9273645877838135,159.86526,0.67510986,487.4591,261.71246
2112,person,0.9271056652069092,159.63538,0.8847809,486.34427,261.7006
2113,person,0.8952006101608276,159.45877,0.6292267,484.39893,261.79596
2114,person,0.8802801966667175,158.77309,0.6226959,482.5327,261.79407
2115,person,0.879182755947113,158.36472,0.50730896,482.49295,261.75943
2116,person,0.8935976624488831,157.84717,0.34217834,480.72247,262.02765
2117,person,0.8803336024284363,157.44133,0.2106781,479.48788,262.09827
2118,person,0.8896401524543762,157.19768,0.5355835,476.37204,262.05127
2119,person,0.8882465958595276,156.92632,0.40342712,478.9593,262.12286
2120,person,0.8495678305625916,156.72864,0.3142395,480.53174,262.00195
2121,person,0.8754000067710876,156.14545,0.27903748,479.851,262.23328
2122,person,0.8805646300315857,156.1111,0.0,479.5603,262.2677
2123,person,0.9245757460594177,155.994,0.0,479.05826,262.22266
2124,person,0.924200177192688,155.81186,0.141922,478.12762,262.23303
2125,person,0.8203750252723694,155.70386,0.0,477.51276,262.16895
2126,person,0.9306254982948303,155.54918,0.0,477.6654,262.1634
2127,person,0.887420654296875,155.37105,0.0,476.42603,262.1261
2128,person,0.8817502856254578,155.14922,0.0,475.65256,262.1024
2129,person,0.9017438292503357,154.94975,0.0,475.05453,262.1718
2130,person,0.8722728490829468,154.74815,0.0,474.29056,262.13358
2131,person,0.856114387512207,154.54453,0.0,473.95514,262.20715
2132,person,0.8232402205467224,154.20647,0.0,473.22772,262.2397
2133,person,0.8507822155952454,154.24895,0.0,473.21487,262.23978
2134,person,0.8608117699623108,154.34976,0.0,472.79926,262.20544
2135,person,0.9031340479850769,154.41492,0.0,472.2753,262.15836
2136,person,0.902556836605072,154.63211,0.0,472.2435,262.13223
2137,person,0.8981349468231201,154.91399,0.0,472.55777,262.1941
2138,person,0.901088535785675,155.15805,0.0,472.5792,262.20172
2139,person,0.8850129246711731,155.61855,0.0,473.10757,262.34277
2140,person,0.9099775552749634,156.14046,0.0,473.71167,262.3925
2141,person,0.9239694476127625,156.44356,0.10121155,474.1286,262.2669
2142,person,0.8861770629882812,156.92514,0.053390503,475.00336,262.29694
2143,person,0.915745198726654,157.52168,0.21594238,475.6167,262.1138
2144,person,0.9254863262176514,157.72383,0.20648193,475.8236,262.02814
2145,person,0.8726407289505005,158.23094,0.11395264,477.1219,261.6253
2146,person,0.9230473041534424,158.3892,0.13131714,477.20392,261.54742
2147,person,0.9265041947364807,158.70976,0.13702393,477.90482,261.55817
2148,person,0.926337718963623,158.91318,0.0786438,477.8291,261.57874
2149,person,0.9302738904953003,159.26242,0.064834595,477.63458,261.60437
2150,person,0.9350148439407349,159.4821,0.16705322,477.76025,261.5763
2150,tie,0.26697778701782227,263.46252,145.54459,367.93353,264.599
2151,person,0.898195207118988,159.80663,0.042999268,477.85797,261.63788
2152,person,0.8961610794067383,160.0828,0.04046631,477.8947,261.6208
2157,bird,0.2756431996822357,157.05246,50.036568,207.32582,162.17393
2158,bird,0.3280453085899353,160.05878,51.258488,206.5512,162.24925
2159,bear,0.7617194652557373,161.21906,51.30494,211.54572,161.88196
2160,bear,0.8231130838394165,162.7208,52.01882,210.1212,162.19342
2161,bear,0.6476854681968689,164.15604,55.120956,208.6335,163.94955
2162,bear,0.38620150089263916,166.28726,54.11103,212.00385,163.9614
2163,bear,0.36495038866996765,166.8017,55.508392,214.81062,165.133
2164,bear,0.5837157368659973,169.87613,54.94197,216.16699,164.82022
2165,bear,0.545611560344696,172.98274,55.93943,216.80531,164.82007
2166,bear,0.5903951525688171,173.87216,58.4813,217.35104,166.09009
2167,person,0.8511948585510254,175.90382,58.607758,218.41277,166.47916
2168,bear,0.3567049205303192,177.09842,60.827774,219.05911,167.51074
2169,bear,0.5052786469459534,178.18246,63.948746,220.0044,168.07335
2171,horse,0.3443234860897064,179.98189,63.98075,223.21307,165.63152
2175,horse,0.3269953727722168,184.10995,63.30391,232.36938,157.4142
2176,bird,0.3872776925563812,184.50375,63.006233,231.95021,157.09044
2179,bear,0.32553747296333313,185.48143,64.7589,225.78523,170.80771
2181,bear,0.2731763422489166,187.17265,61.858727,228.96759,160.87094
2182,bird,0.3035489022731781,187.96463,71.274704,235.43817,160.33495
2186,bear,0.5407023429870605,188.54837,71.52896,236.76425,161.08984
2187,bear,0.3916350305080414,194.53221,71.958755,238.28542,163.1813
2194,horse,0.29822251200675964,201.43268,69.017334,250.33377,165.55319
2197,bird,0.4170806109905243,203.85788,70.4304,254.98447,166.00204
2198,bird,0.469119131565094,205.94614,70.00531,255.9444,166.07951
2201,horse,0.37533241510391235,207.8212,73.46164,262.15875,166.01288
2202,horse,0.45225751399993896,210.59103,74.61479,264.20206,163.89825
2203,horse,0.2706589698791504,210.73503,74.46373,264.24704,164.5564
2208,bird,0.398671954870224,210.00067,68.735344,269.2467,160.20367
2210,bird,0.4388349950313568,213.27298,66.98274,272.77844,158.71423
2213,bird,0.5266878008842468,229.66376,65.406075,276.2271,154.2074
2223,bear,0.31361377239227295,230.18652,71.351204,276.86325,151.7618
2225,horse,0.602077841758728,229.03033,66.1595,279.76663,151.87978
2226,horse,0.3577269911766052,224.28003,65.359665,279.14288,151.12698
2228,bear,0.8832176923751831,221.8822,66.62192,275.34396,151.2172
2229,bear,0.6953122019767761,220.42009,63.563324,272.25452,151.10583
2230,bear,0.8718553185462952,216.66747,63.26439,270.88226,150.81267
2231,bear,0.8574892282485962,213.22827,62.153656,268.84628,150.37538
2232,bear,0.561224102973938,211.10812,63.842865,268.438,149.81044
2277,person,0.27036523818969727,342.9831,118.149826,353.27835,137.38612
2278,person,0.3506731390953064,342.81372,118.06659,353.092,138.00693
2281,person,0.6024253368377686,343.66122,118.917435,352.78217,139.56744
2282,person,0.6272594332695007,343.48965,118.88458,352.32608,140.22627
2283,person,0.5608032941818237,343.96332,119.24243,352.69666,140.94872
2284,person,0.5390855073928833,343.95877,119.2836,352.9499,141.57065
2285,person,0.4526371359825134,344.40625,120.10843,353.22675,141.9697
2286,person,0.4425681233406067,344.72464,119.990814,353.07953,142.43153
2287,person,0.4757237434387207,344.8839,120.53337,353.33005,143.12746
2288,person,0.4778902232646942,345.1917,120.77469,353.76648,143.8095
2289,person,0.35765132308006287,345.37347,121.99654,354.13147,144.5726
2300,person,0.2836206555366516,348.62366,131.8681,361.63336,157.36519
2312,person,0.4535236358642578,353.6677,144.93654,369.20804,179.39857
2313,person,0.5810877084732056,354.38593,146.07565,370.02826,181.34949
2314,person,0.4314173758029938,355.09262,146.89754,370.5843,184.21211
2315,person,0.25530871748924255,355.11084,150.48221,372.0768,188.31265
2316,person,0.5149502754211426,357.07922,150.91982,373.1865,190.13394
2317,person,0.43022313714027405,358.02292,152.92508,374.30692,192.85818
2320,person,0.7372333407402039,323.33636,46.060852,505.2096,262.0545
2320,person,0.6424543261528015,170.40503,60.861343,311.7439,261.96527
2320,person,0.5867881178855896,472.6421,97.14008,552.26483,264.34018
2320,person,0.29999569058418274,307.19098,83.47202,360.2093,215.77187
2320,person,0.2850989103317261,472.51028,99.351494,552.4886,263.92834
2320,person,0.28153347969055176,310.67883,83.69762,360.09317,171.4028
2321,person,0.7265579700469971,324.17313,46.73736,508.5926,262.98972
2321,person,0.5568023324012756,472.4781,99.06407,552.3067,263.80646
2321,person,0.45221245288848877,171.4569,64.981895,313.34564,262.67877
2321,person,0.40192529559135437,307.3087,84.88925,358.9474,215.56577
2321,person,0.2728781998157501,473.56094,97.32607,552.1708,264.24985
2322,person,0.7119026184082031,473.44702,100.925896,552.4985,263.79114
2322,person,0.5441471934318542,324.70633,48.43126,507.86374,262.5631
2322,person,0.39684364199638367,307.86646,87.29623,358.81912,218.44383
2322,person,0.3257627487182617,324.64597,48.661644,446.63492,261.7757
2322,person,0.2680264711380005,171.95517,71.37178,312.23456,262.1049
2322,person,0.2539708912372589,310.43082,87.52987,358.7286,173.64902
2322,person,0.25328680872917175,172.79568,76.466156,248.199,212.68427
2323,person,0.8189159631729126,323.55716,50.502518,500.69098,262.90427
2323,person,0.8076634407043457,473.7138,101.35419,552.57153,263.71722
2323,person,0.6363774538040161,172.38196,67.69284,310.45114,262.3078
2324,person,0.8004680871963501,324.3604,52.41748,498.69702,263.26184
2324,person,0.7893241047859192,473.25824,101.79075,552.635,263.64832
2324,person,0.6429945826530457,172.73422,70.77609,311.2408,261.94565
2325,person,0.8040619492530823,323.6062,52.416306,500.3548,263.2438
2325,person,0.7633926868438721,473.6946,102.23226,553.069,263.7311
2325,person,0.6084049940109253,173.36462,71.48411,312.08276,261.674
2326,person,0.8349752426147461,322.64594,52.71646,497.12253,263.16916
2326,person,0.7698837518692017,474.61847,102.16428,554.055,263.52875
2326,person,0.4614524841308594,174.24887,74.6626,310.8863,262.12994
2327,person,0.8239234089851379,324.07584,53.05549,497.4193,263.38898
2327,person,0.7746678590774536,474.11127,101.9353,554.7935,263.57587
2327,person,0.5463225841522217,174.15842,75.33075,310.8521,262.24408
2328,person,0.8016882538795471,324.83728,52.273186,497.1684,263.4872
2328,person,0.7788829803466797,474.65167,101.42181,554.9816,263.8759
2328,person,0.5560320019721985,173.67734,75.16329,311.39273,262.89362
2329,person,0.7960001826286316,326.20013,51.630424,497.5578,263.15186
2329,person,0.7776270508766174,471.78683,100.932175,554.98096,264.3284
2330,person,0.8227865099906921,332.03033,54.17392,497.17944,263.76517
2330,person,0.8191049695014954,472.612,101.0283,554.9772,264.17816
2330,person,0.39625057578086853,332.22375,96.666534,361.6479,145.45874
2330,person,0.3341558277606964,173.62152,77.914856,286.50806,217.23138
2331,person,0.8156309127807617,472.59363,101.35695,554.96643,264.05164
2331,person,0.8143467903137207,332.58392,54.891487,498.0321,263.63312
2331,person,0.5223395228385925,333.06296,97.29092,362.22342,145.68408
2331,person,0.47833767533302307,175.11594,77.3133,286.68713,220.44046
2331,person,0.38988620042800903,315.93173,97.154434,361.893,176.4403
2331,elephant,0.2651761472225189,202.81328,148.8676,313.44815,262.15106
2332,person,0.7831655144691467,470.78183,101.651024,554.7382,264.31055
2332,person,0.7490984201431274,334.52948,56.173744,500.2878,263.46533
2332,person,0.5564609169960022,172.52115,83.195175,287.96478,218.71207
2332,elephant,0.37558165192604065,203.41606,151.07454,312.2107,260.7367
2332,person,0.3066234588623047,333.47427,98.51233,362.75122,148.167
2333,person,0.7804352045059204,333.10156,58.30414,499.05243,263.53
2333,person,0.7625195384025574,469.82227,102.76039,554.4777,264.28348
2333,person,0.3448728322982788,331.85593,101.03402,363.00662,148.56572
2333,person,0.25647205114364624,316.92877,101.07509,363.33923,180.68422
2334,person,0.755222737789154,470.30893,103.36671,554.5157,264.2608
2334,person,0.727784276008606,334.53577,59.676567,499.75674,261.42145
2334,person,0.6323961019515991,171.55217,87.04182,289.90695,226.92197
2334,elephant,0.33362919092178345,204.04335,145.60713,312.0939,259.55762
2334,person,0.3155125677585602,316.79233,103.06327,364.2749,183.56508
2335,person,0.7935038208961487,340.11945,62.505768,497.88635,262.10016
2335,person,0.7211554050445557,171.5808,87.08793,292.18997,223.56595
2335,person,0.7051984667778015,472.1949,104.58715,554.8708,264.2249
2335,elephant,0.3387950658798218,202.77747,159.21915,311.37506,262.18967
2335,person,0.27670493721961975,334.4391,104.29701,364.2759,149.81232
2335,person,0.2759973406791687,319.01822,104.16037,364.61972,188.77191
2336,person,0.7734543085098267,473.76273,106.210495,555.74146,264.36053
2336,person,0.7385327219963074,339.76578,63.66883,492.41336,263.3182
2336,person,0.5847296118736267,171.61617,86.4118,310.78223,251.13043
2336,person,0.26601845026016235,338.09583,105.46241,366.97354,151.02806
2337,person,0.7809705138206482,476.94788,106.586525,556.1789,264.46875
2337,person,0.7007392048835754,342.1702,67.372505,496.02414,263.1341
2337,person,0.4780263900756836,172.49757,93.300476,295.45776,221.1105
2337,person,0.40860334038734436,339.6161,106.2489,367.36148,151.65204
2337,person,0.3336520493030548,172.06345,90.45714,309.24805,261.35062
2338,person,0.7962925434112549,471.97678,106.88034,556.342,264.80725
2338,person,0.7574795484542847,344.6284,66.85694,497.89453,263.74692
2338,person,0.6604042649269104,170.23123,84.70392,311.04532,261.5064
2339,person,0.728955090045929,352.82855,63.663925,499.0964,262.72256
2339,person,0.7276728749275208,484.2315,102.942444,556.9046,264.90765
2339,person,0.6917980313301086,171.53113,81.19641,311.5774,263.7367
2339,person,0.29769691824913025,332.09198,101.25792,381.01846,246.8829
2340,person,0.7096551656723022,480.43454,100.42957,557.0657,263.68555
2340,person,0.6984456777572632,354.95862,61.464973,498.25388,258.24677
2340,person,0.3839690387248993,333.11966,97.04468,385.39774,243.51431
2341,person,0.8004748225212097,350.97903,59.25715,501.77502,259.17612
2341,person,0.797412633895874,172.12463,75.66004,310.17004,263.77286
2341,person,0.5779436826705933,478.74557,97.27013,557.4738,263.933
2341,person,0.3459669351577759,327.63776,93.64304,378.7624,233.87576
2342,person,0.7758061289787292,348.55664,57.408546,501.23456,258.84796
2342,person,0.722684383392334,477.96286,94.12642,557.626,263.41748
2342,person,0.6885688900947571,171.35918,73.518585,306.6413,263.06293
2342,person,0.29111605882644653,345.74734,90.13029,374.619,136.29922
2343,person,0.7937802076339722,352.13177,57.89064,501.2052,259.07404
2343,person,0.700900137424469,170.7114,72.13523,301.5517,263.4479
2343,person,0.6967167258262634,475.83206,93.3945,556.8782,262.50702
2344,person,0.7931777238845825,170.43848,68.00007,299.67078,263.42053
2344,person,0.786419689655304,351.37772,57.351112,499.83435,258.38483
2344,person,0.692180335521698,480.08066,92.77589,555.1817,262.11035
2345,person,0.8440427780151367,168.89336,69.56928,298.22906,263.26312
2345,person,0.8191636204719543,352.29456,57.413612,498.15167,260.60687
2345,person,0.6889514327049255,489.40775,92.48214,554.41077,258.87976
2346,person,0.8357523083686829,350.86032,58.216995,497.9366,261.6956
2346,person,0.8316946029663086,168.36542,68.97423,297.7576,262.76544
2346,person,0.6179678440093994,478.38266,93.37607,553.1396,253.27344
2347,person,0.8344203233718872,350.5971,59.23169,497.22012,261.40704
2347,person,0.7315974235534668,481.5517,94.806725,551.43207,261.4995
2347,person,0.6667686104774475,167.7934,72.75176,298.41364,263.16263
2348,person,0.8603562712669373,352.59903,60.999763,494.9662,262.90704
2348,person,0.7989136576652527,486.49503,95.99484,547.6013,261.83063
2348,person,0.5595975518226624,166.09647,72.58174,295.38086,263.16464
2349,person,0.8247871398925781,351.31598,63.08745,490.72986,262.4721
2349,person,0.7215331792831421,479.0908,100.35379,546.78217,260.80347
2349,person,0.4805533289909363,163.14941,80.77773,291.66058,263.21774
2350,person,0.8201073408126831,354.34302,64.18861,490.94763,261.6478
2350,person,0.7898151874542236,484.72177,100.667946,544.35236,261.99603
2350,person,0.5230348110198975,164.5032,79.81726,293.5439,263.8669
2351,person,0.8392027020454407,352.92532,64.36174,496.83945,261.9819
2351,person,0.7333571910858154,481.5037,102.44738,542.99835,262.21878
2351,person,0.37072885036468506,160.73564,76.94805,292.13327,263.3974
2352,person,0.8289595246315002,354.53735,63.898163,495.9047,260.01147
2352,person,0.7582966089248657,481.4846,100.72479,541.96814,262.96185
2352,person,0.33954986929893494,160.68915,76.66311,292.90588,262.84515
2353,person,0.8308078646659851,356.69125,63.35679,497.74777,261.17712
2353,person,0.7781155705451965,485.2769,98.88185,541.6622,263.1508
2353,person,0.30057811737060547,160.33588,78.11028,294.85687,263.01694
2354,person,0.8474931716918945,359.66364,62.36431,499.5384,259.33328
2354,person,0.7933042645454407,481.617,98.3685,541.5514,263.0598
2354,person,0.27394047379493713,160.91235,77.70749,296.68152,255.22061
2355,person,0.8152020573616028,361.63376,61.46998,500.14987,259.451
2355,person,0.7884225845336914,487.48907,96.38288,541.4828,262.95877
2356,person,0.7588679790496826,485.46365,97.59926,541.76654,261.4669
2356,person,0.7511324882507324,375.9386,63.170006,498.9817,254.23349
2356,person,0.251745343208313,356.74786,94.03581,398.67105,225.3389
2356,person,0.2510800063610077,191.89052,75.89213,262.76984,177.7514
2357,person,0.7472834587097168,379.77664,64.31565,497.58282,253.044
2357,person,0.7339222431182861,484.60062,98.39111,541.9917,261.40073
2358,person,0.7814699411392212,483.38593,99.392975,542.5631,262.97562
2358,person,0.7223917841911316,383.1568,68.4659,500.29514,250.38168
2358,person,0.2949032187461853,189.50981,75.859116,262.61108,174.9316
2359,person,0.7492883205413818,485.77362,100.591774,542.81683,262.55832
2359,person,0.7462286353111267,378.79712,71.376175,496.7189,248.95587
2359,person,0.2848573923110962,184.50656,75.14711,262.77542,178.2674
2360,person,0.774430513381958,486.40128,101.09768,543.0371,262.89682
2360,person,0.7010003328323364,371.22235,72.16321,498.41064,249.44519
2360,person,0.39884868264198303,344.56824,98.27719,391.71942,172.19994
2360,dog,0.3663327097892761,174.1369,100.35101,312.3735,262.89575
2361,person,0.7600671648979187,383.58893,75.56505,498.93152,250.99683
2361,person,0.7221248149871826,487.13162,102.15767,543.3289,262.9936
2361,person,0.44709208607673645,344.96826,98.45366,392.5239,174.40468
2362,person,0.7911948561668396,372.79944,75.54165,503.2552,258.82794
2362,person,0.733151376247406,484.66882,101.08755,543.2304,262.79044
2362,horse,0.35229507088661194,168.54767,92.87091,312.29102,263.55115
2362,person,0.2715403437614441,345.23138,97.43308,393.09143,176.38551
2362,person,0.25015684962272644,194.69284,56.03061,261.96753,166.86586
2363,person,0.7280837893486023,488.039,97.55341,543.1589,263.02673
2363,person,0.720650851726532,385.2682,74.23395,502.5804,247.34851
2363,person,0.31040918827056885,53.965714,1.980133,128.51541,261.8639
2364,person,0.6004482507705688,377.75113,68.21629,504.93927,248.94083
2364,person,0.5621970295906067,485.44962,94.29841,543.5979,262.7417
2364,person,0.5143389105796814,164.1367,24.417206,308.0286,262.53455
2364,person,0.35190048813819885,53.00868,1.3482971,131.45757,261.30255
2364,person,0.25642791390419006,164.41263,78.01691,306.5769,262.7909
2365,person,0.505821168422699,377.91382,60.219925,508.9469,214.03777
2365,person,0.4699738323688507,53.39852,1.1419983,132.83992,261.02856
2365,person,0.4117152690887451,482.35968,84.27331,542.3958,262.46628
2365,person,0.3755463659763336,163.43677,27.330132,305.979,262.01233
2366,person,0.605509877204895,161.56055,42.09652,307.89124,261.99738
2366,person,0.4601290822029114,384.05725,54.494034,509.8484,216.45972
2366,person,0.4554254114627838,59.68426,0.98374176,135.24782,260.18048
2366,person,0.3507104516029358,483.62607,81.84383,543.15765,258.92413
2367,person,0.49452710151672363,63.666977,1.520462,136.48372,261.02957
2367,person,0.38616979122161865,382.99875,47.898438,513.71875,229.29422
2367,person,0.25962674617767334,483.67783,73.69447,542.2191,256.7847
2368,person,0.7147355675697327,159.49898,32.33258,308.97705,261.11212
2368,person,0.5421900749206543,383.805,41.55603,537.7687,233.44026
2368,person,0.3368402421474457,65.55695,1.3050537,139.2574,260.96088
2369,person,0.658947765827179,158.58386,24.262833,307.03085,260.66803
2369,person,0.5877030491828918,382.63928,36.94947,539.3632,234.82387
2370,person,0.6632950901985168,382.6166,29.814346,539.2998,245.20291
2370,person,0.616834282875061,177.3516,46.30069,313.0874,261.03992
2371,person,0.6627473831176758,382.6878,25.984627,539.5506,245.3002
2371,person,0.5229855179786682,174.87547,45.107353,317.79575,260.7754
2372,person,0.7809442281723022,382.9214,21.573357,538.8013,253.0809
2372,person,0.5778166055679321,172.78145,44.013184,319.1466,260.72693
2372,person,0.27212342619895935,358.86755,10.85165,391.01532,100.720566
2373,person,0.774867057800293,382.6115,18.197205,538.1287,255.29044
2373,person,0.4932750463485718,153.68488,32.931435,305.29037,260.7168
2374,person,0.8014240264892578,382.0674,16.689835,537.62897,257.23184
2374,person,0.5565978288650513,158.34827,0.2991867,307.36145,256.80957
2375,person,0.7547997832298279,382.8395,16.821335,536.71234,256.53833
2375,person,0.6054542660713196,156.5036,1.2577896,303.11508,258.8974
2376,person,0.7333804368972778,380.98907,17.930244,537.8522,256.72382
2376,person,0.6056838035583496,156.71046,6.530113,297.05997,256.7125
2376,person,0.27270811796188354,305.45264,5.3467903,349.33023,141.37086
2377,person,0.6972403526306152,381.9664,21.405708,539.81213,255.1164
2377,person,0.5503339767456055,156.79813,18.380241,297.2945,258.7525
2377,person,0.32213154435157776,351.22034,17.54335,391.86017,99.31085
2378,person,0.5306329131126404,382.48642,24.510803,540.9635,250.66992
2378,person,0.28989341855049133,161.74782,49.29122,306.49805,257.34863
2378,person,0.27908968925476074,382.58423,25.092346,539.3621,188.34212
2379,person,0.5338202714920044,159.97809,33.72467,313.06287,260.54144
2379,person,0.4969790577888489,383.0294,28.324219,543.27295,250.27219
2380,person,0.5533729195594788,161.56517,45.70864,315.2025,261.96817
2380,person,0.3838934004306793,90.91395,1.2329941,165.92632,260.77896
2380,person,0.3390500843524933,385.75455,33.245056,501.4679,250.22415
2380,person,0.29917189478874207,385.09607,33.60726,547.7881,254.47794
2381,dog,0.6631447076797485,164.02582,61.13185,316.28986,262.24405
2381,person,0.5000820755958557,386.2084,38.203445,502.80933,243.70273
2381,person,0.33160635828971863,487.86243,61.299118,549.53546,249.24423
2382,dog,0.7480396628379822,167.34843,61.624374,320.6727,261.61136
2382,person,0.4252779185771942,388.54077,39.466362,508.6383,244.93454
2382,person,0.3570847511291504,493.31055,61.181656,552.915,253.66885
2383,person,0.5255546569824219,390.65533,39.643524,548.4115,258.48938
2383,person,0.37479376792907715,168.40683,54.96575,324.71826,261.46585
2383,person,0.319607138633728,501.8995,57.858322,554.0937,178.5207
2384,person,0.4693789780139923,391.98926,36.85533,530.8497,254.3346
2384,person,0.36284884810447693,172.71523,48.64541,327.3813,259.46805
2384,person,0.3410150110721588,504.28336,55.69152,553.0521,178.43446
2385,dog,0.7378038167953491,169.443,48.177795,330.41846,255.384
2385,person,0.4810577929019928,392.35556,32.112213,558.97925,259.16833
2385,person,0.4274540841579437,503.69644,52.745003,554.1635,174.35645
2385,person,0.28483739495277405,392.83752,32.83727,529.9883,189.22035
2385,person,0.2656947672367096,218.41447,17.774546,283.30353,87.84085
2386,dog,0.7561743855476379,172.92914,47.435486,332.14417,254.06055
2386,person,0.43282070755958557,392.96503,29.535675,526.1064,189.67215
2386,person,0.39853399991989136,392.84106,29.113693,538.8384,253.66339
2386,person,0.3701465129852295,505.8697,48.956738,554.9959,169.33627
2387,dog,0.6929447650909424,172.23926,46.92923,333.90442,254.7602
2387,person,0.48763197660446167,393.37848,24.98711,521.77637,187.11298
2387,person,0.35207441449165344,507.70737,47.478302,554.71906,175.014
2387,person,0.3091685473918915,392.47598,24.806763,542.6393,258.92584
2388,person,0.6864796280860901,168.4555,2.26091,334.27795,259.8975
2388,person,0.6156725883483887,392.35025,23.235863,557.3205,255.47256
2388,person,0.4171258509159088,510.23438,48.225,555.8247,148.4832
2388,person,0.29399096965789795,393.12344,23.257019,544.88153,189.33357
2389,person,0.6171459555625916,391.33813,22.866364,552.0117,255.12866
2389,person,0.4933473467826843,170.45944,0.0,334.32727,258.63797
2389,dog,0.44852975010871887,170.43927,50.032578,334.93738,258.6718
2389,person,0.25175726413726807,391.74896,22.872742,520.9684,189.90157
2390,person,0.6147298216819763,390.3872,22.582863,558.95685,254.80148
2390,person,0.46104779839515686,170.04684,0.4590683,334.80267,260.58167
2390,dog,0.3345458507537842,164.58554,54.791473,335.68536,261.4909
2390,person,0.2604123651981354,391.0923,22.441929,524.1217,188.34056
2390,horse,0.25931844115257263,164.58554,54.791473,335.68536,261.4909
2391,person,0.8203248977661133,388.52325,20.927322,560.8475,258.6794
2391,person,0.7425119876861572,175.10242,1.0102386,336.8648,262.11884
2391,person,0.3561442196369171,511.46652,51.339916,560.42053,137.28076
2392,person,0.8290984034538269,387.56464,18.85981,564.2695,259.39062
2392,dog,0.3962084949016571,182.33755,58.146362,338.2343,262.9897
2392,person,0.3934643864631653,512.1543,52.48579,565.26965,141.0652
2393,person,0.7946618795394897,386.83997,18.352684,566.61774,258.92093
2393,dog,0.44285139441490173,174.66861,61.55214,338.8018,262.98264
2393,person,0.29401254653930664,236.11691,16.094923,292.04575,91.2236
2393,horse,0.2792973220348358,174.66861,61.55214,338.8018,262.98264
2394,person,0.6878334879875183,387.16418,18.33487,569.5565,257.0119
2394,dog,0.48699602484703064,180.32828,66.989044,342.38272,262.93985
2394,person,0.3898729681968689,236.93436,25.19159,293.11865,93.9339
2394,person,0.31402528285980225,387.91064,18.248623,567.4496,189.19617
2394,person,0.2577361762523651,537.8968,21.353325,556.4802,79.04805
2395,person,0.6551490426063538,388.9567,19.927238,574.7448,255.9112
2395,dog,0.5860492587089539,186.47894,67.74688,345.04535,262.94952
2395,person,0.5338786840438843,238.01283,28.248463,293.7237,95.48073
2395,person,0.32730579376220703,389.59137,19.926785,573.9402,192.0556
2395,person,0.254050612449646,538.20306,23.186401,556.6155,81.38048
2396,dog,0.767920970916748,183.77756,66.29682,347.0696,263.00723
2396,person,0.6912735104560852,390.3072,20.790123,578.978,249.34216
2396,person,0.593543291091919,239.32495,31.882133,294.18036,97.66906
2397,person,0.7457526922225952,392.4865,21.218391,584.0181,249.5643
2397,person,0.6204683780670166,241.06201,30.88118,294.68817,96.47748
2397,horse,0.3536931872367859,130.54987,64.57522,351.30527,261.8398
2398,person,0.786657989025116,395.85403,22.233444,590.2243,250.48581
2398,person,0.4457339644432068,242.05782,26.343395,297.34598,95.70249
2398,person,0.33069276809692383,127.65994,1.1744537,199.85663,258.773
2398,dog,0.32124125957489014,205.5272,64.37372,353.84613,262.51535
2398,person,0.2794554829597473,329.56732,4.310833,370.73865,103.94224
2399,person,0.8626195788383484,372.18073,53.407265,588.7528,263.62354
2399,person,0.6622518301010132,217.35764,74.81906,378.3235,264.3606
2399,person,0.3680916428565979,33.691444,69.34324,195.95346,252.86829
2399,person,0.361205518245697,573.0156,50.59467,626.12494,134.86682
2399,person,0.27127790451049805,574.8354,50.236237,639.69775,252.72256
2400,person,0.8121858835220337,370.9438,52.954315,588.8992,263.70935
2400,person,0.49155890941619873,213.41867,74.2408,377.45746,264.13672
2400,person,0.39238202571868896,568.9291,47.960846,624.3588,114.11485
2400,person,0.33277130126953125,569.20135,47.84498,639.80743,250.63779
2400,bear,0.328260600566864,28.054825,69.593346,186.28418,251.15573
2400,person,0.29746213555336,28.054825,69.593346,186.28418,251.15573
2401,person,0.815229594707489,369.68076,51.53675,594.02844,263.29373
2401,person,0.43331485986709595,566.3325,47.644814,620.8863,113.448654
2401,person,0.3437398672103882,209.49149,74.93327,372.56436,264.12305
2401,bear,0.3028767704963684,23.2219,69.703255,186.77438,255.55167
2401,person,0.29817643761634827,23.2219,69.703255,186.77438,255.55167
2401,person,0.25551795959472656,567.75366,47.46176,639.792,254.55444
2402,person,0.7881069779396057,366.9969,49.73323,602.80597,263.31024
